##Task: 1,,,,,,,,,,,,,,,,,,,,,
##Mean data sampled at 10Hz,,,,,,,,,,,,,,,,,,,,,
"##Description: Kinematic motion of the arm, Simple",,,,,,,,,,,,,,,,,,,,,
##Duration: 10 seconds,,,,,,,,,,,,,,,,,,,,,
##Tracked Objects: None,,,,,,,,,,,,,,,,,,,,,
##Date: 15/04/2019,,,,,,,,,,,,,,,,,,,,,
##Time: 4:10pm,,,,,,,,,,,,,,,,,,,,,
##Temp: 21.3,,,,,,,,,,,,,,,,,,,,,
##Humidity: 32%,,,,,,,,,,,,,,,,,,,,,
Kinova Wrist,,,,,,,Joint Torques,,,,,,Finger Positions,,,Force Torque Sensor,,,,,
x,y,z,w,x,y,z,J1,J2,J3,J4,J5,J6,F1,F2,F3,Fx,Fy,Fz,Mx,Mz,Mz
-0.00906952938579371,0.07380714283898,0.889596384884082,-0.657164909651456,-0.0482853697947431,0.637346088642377,0.046241447140416,-0.280903367035136,-0.0222023240358369,-0.0261690604888465,0.0106079709163115,-0.00929012757260475,-0.0525131569127306,-0.000500832451507833,0,1.6,-0.000660590605193501,-0.253328055319227,-0.0144602729809338,-0.011047650364028,-0.00115780532664404,0.00468956017259062
-0.00904561222394321,0.0738244789872871,0.8895887221382,-0.657181281272684,-0.0484115854290603,0.637321309575958,0.0462389188100785,-0.279108896181931,-0.0572823555460937,-0.0114106581206771,0.0123797370567122,-0.0124816460321475,-0.0537214957333182,-0.000411847575258,0,1.7,0.0489035736152123,-0.160235322784395,0.0696715970899861,0.00460303377927207,-0.00214897354367522,0.00705731272661707
0.000517912341352407,0.0750335141333109,0.889427798807045,-0.657507495724942,-0.0556402584848515,0.636306845027277,0.0407947235739688,-0.150642311848057,-1.22945047138863,0.435293967121658,0.153897190334596,-0.160469230838734,-0.0588367874869876,-0.00033293564435185,0,1.7,0.221983391452785,-0.319396914573584,-0.0724205323345454,0.00307916761746048,-0.00615353833845438,0.00492333427027994
0.0508577805195564,0.0810145160084671,0.886522238903944,0.751486106398205,0.0887771596467041,-0.631269393054099,-0.0140095564311584,-0.282647690819428,0.965441250428142,-0.311716974682105,-0.0806636360279578,0.0762965625384552,-0.0530105610611115,-0.000519362293805,0,1.7,0.0846080860237816,-0.128266024679238,0.123423980328012,-0.00990622786518476,0.00380391767598747,0.00672423021339916
0.111507372438348,0.0881390203748433,0.8778295649029,0.75130228273535,0.126488003534219,-0.623132632523492,0.0161329420826892,-0.280890069196307,2.18888190885338,-0.7684476464991,-0.213851292307242,0.203762183710925,-0.0485612341668692,-0.00074035205568,0,1.7,-0.0186976215034283,-0.212555937123925,0.0535224706225269,-0.00677086148024393,0.00649864664558666,0.00997151723926318
0.171013505899352,0.0950732137407669,0.862692386590884,0.749003937190455,0.164122439188343,-0.613172822041476,0.0464476943458934,-0.281163006543107,3.45165984481545,-1.143134201566,-0.332433149963642,0.32212449610235,-0.0487699811967858,-0.00106743645543833,0,1.7,-0.0653585849725971,-0.200375674897257,0.0230438388773313,-0.0143031680975335,0.00939181056553492,0.015391428126774
0.228304972258059,0.101583047430851,0.841114091437217,0.744592614787491,0.204695811935388,-0.600181499858297,0.077850719712571,-0.270934763988564,4.42128392159982,-1.51183889706925,-0.439209337284175,0.426110839843767,-0.04684901284052,-0.00129274080197,0,1.6,-0.104759778743714,-0.25738858098848,-0.0931631362891196,-0.02066651723047,0.013664926751774,0.0167748963323122
0.283184950256348,0.107886210396182,0.813667028790432,0.737714623598575,0.241609260767349,-0.586736781554982,0.108299562790328,-0.258326616902388,5.48677692214688,-1.82826918164858,-0.540603970984567,0.52912990997235,-0.0439397446811175,-0.0016869287317,0,1.7,-0.126592610689884,-0.229502992877364,-0.236129463314669,-0.0439006777573496,0.0145561296933404,0.0184849320781653
0.334153478349993,0.11365807985579,0.780088623955138,0.730824573009203,0.284250329230484,-0.566779929183556,0.136708857321772,-0.256513980005165,6.57178790519813,-2.17061921159408,-0.643506355583617,0.616956727206558,-0.0433908462214125,-0.00155852163831333,0,1.7,-0.124618792742425,-0.297888079130414,-0.356089689391168,-0.0237287579964626,0.0116611045824194,0.0215680981953314
0.381700668189645,0.118926551473726,0.741427496138069,0.721568084111737,0.3236280653938,-0.546575785703717,0.163274007583693,-0.249198810445245,7.49221929709298,-2.46299633979825,-0.7292186632752,0.703178381919333,-0.042847907884725,-0.001962721471985,0,1.6,-0.347935714494936,-0.276473232839995,-0.529271497882915,-0.0226387199798954,0.0217717622274074,0.0236174378840352
0.424861925179629,0.123385071127733,0.698045974876771,0.712067396598793,0.36480162586527,-0.52214999460817,0.185709604674691,-0.241361129628391,8.25222136974527,-2.64665019512033,-0.797490137815633,0.7681370675565,-0.0387901624044367,-0.00229412950575333,0,1.6,-0.438327383936291,-0.296072730462797,-0.809146595708493,-0.068258849997991,0.0237560981284909,0.0236233339281188
0.463462248520617,0.12777056761244,0.650628825796214,0.702449661959439,0.403027977995859,-0.495617733512464,0.205942875600899,-0.235327944493792,8.98066706110912,-2.87854045232033,-0.866361478964333,0.833561362822667,-0.037388891292055,-0.00232464795311333,0,1.7,-0.415117291260868,-0.326717778083487,-0.897720799297647,-0.0578051425593477,0.0238461356464126,0.0272817301268358
0.496263834853386,0.130492823137548,0.599558420617248,0.689919365064142,0.443997842325167,-0.465678966423791,0.225240294178665,-0.23801988624231,9.7164424444225,-3.19065302610517,-0.94635811448075,0.924221514662,-0.0340281154339967,-0.00235841671625667,0,1.7,-0.613509208238898,-0.571189271502608,-1.14629660946899,-0.0625484172865012,0.0296627272845173,0.0337167865483634
0.52423810729979,0.133081839788538,0.54502727281479,0.685425585291004,0.489090488739189,-0.421642735043259,0.231182438654831,-0.240727318017535,10.1557224621366,-3.36196822325508,-0.99509613116575,0.971873712539583,-0.0350243415684575,-0.002425738299885,0,1.7,-0.616978573678729,-0.513473606046614,-1.33221449383118,-0.0667032858314964,0.0321853400681836,0.0394248943378239
0.545022477068243,0.135252259045557,0.488481803639736,0.686035078897128,0.542981749884192,-0.358466126805382,0.221256840486681,-0.226069093309577,10.2851237669613,-3.38890682061633,-1.00928733150183,0.979720008373667,-0.0322451248144533,-0.00237291591862833,0,1.6,-0.721069047380001,-0.611408316698272,-1.48396810602391,-0.0898321145011518,0.029571004384708,0.0328920539102927
0.56022682713101,0.136680809111793,0.43002743668331,0.701337574787126,0.612566090857584,-0.243330683552221,0.163583220363774,-0.236265945455238,10.5068563992788,-3.49586145877833,-1.03966666857433,1.01361646056183,-0.03032371867459,-0.00227492960790833,0,1.6,-0.585927379624935,-0.497424984023534,-1.65894382259448,-0.110919817010395,0.0333013614324849,0.0329993054309977
0.569276697503933,0.137613576652898,0.37103363389514,-0.162885161732304,-0.206656129464403,-0.0833286923459906,0.0594341042325687,-0.244607582480775,11.0745887736526,-3.7087245623275,-1.09283839265483,1.0827375968295,-0.0292694155126517,-0.00280417477091167,0,1.7,-0.630230951460739,-0.40734879370342,-1.83165726219465,-0.141610078449329,0.031917915221214,0.0321766298965834
0.572664538283595,0.137484110441679,0.324719352140886,-0.414683930931205,-0.363556714678501,-0.17708071872758,0.234132523432991,-0.259581155768986,12.0099198584744,-4.02690385977425,-1.18816563983775,1.17715050776792,-0.0241491373007008,-0.00288701417545333,0,1.7,-0.628861909948731,0.687038112399098,-1.86074886247688,-0.240101981093169,0.030868115798424,0.0240190797446223
0.572740841529488,0.137476548894221,0.308441320237669,0.600318551374829,0.576401141383889,-0.311865883721797,0.362765768886764,-0.21620635441697,11.8317110588167,-3.97576684951808,-1.14824172556392,1.16060311794292,-0.0312907163053108,-0.00244240636626833,0,1.6,-0.739713092210509,0.139174263027317,-1.94623695769036,-0.194432352553688,0.0349977399773367,0.0268035722344342
0.572728785342257,0.137412660289952,0.305517443375364,0.619297367834089,0.595896041341493,-0.280019588782957,0.333010712346142,-0.208653237854707,11.1964773585368,-3.71441841522792,-1.09061456124008,1.08308897415792,-0.0263906502475008,-0.00267137214541333,0,1.7,-0.672776248202447,-0.237220222785293,-2.04824423864327,-0.19288129807713,0.0353916682348219,0.0292466172508314
0.572744544328979,0.13739560416085,0.304975198273431,0.622977862088043,0.599759933281259,-0.273874022601923,0.327349558463315,-0.207007431277072,10.8413367375743,-3.57766178448983,-1.06143264969183,1.04501367211333,-0.0254394029578933,-0.00280246821542667,0,1.6,-0.944551192830681,-0.417201176113557,-1.99847162394123,-0.178894154301323,0.0373733352773106,0.0279079727583608
0.572750305902386,0.137381221607736,0.304801186461679,0.624354519099238,0.601237421149457,-0.271420124532315,0.325124631068324,-0.203027318581791,10.83272936295,-3.57149095535117,-1.0611249566075,1.04394495089883,-0.0265401688715783,-0.003059606129925,0,1.6,-0.769958835722177,-0.253961199664824,-2.02383150519522,-0.1654107700983,0.0366422447144764,0.0267954583086366
0.572752147420269,0.13737033311755,0.304699618130652,0.625268636255511,0.602174820287582,-0.269734446815794,0.323530807767553,-0.20916999908808,10.8205345670386,-3.57188932100933,-1.05674319068617,1.042799500624,-0.0285300360371683,-0.00304698596398,0,1.7,-0.835829197905137,-0.414774982020129,-2.04250138877304,-0.139205846211086,0.0359485730361142,0.0302272980981897
0.572758762323307,0.13737051867529,0.304655614653086,0.625645171477481,0.602566296835197,-0.269020324725611,0.322858692731816,-0.214933014045159,11.1221221814539,-3.3982838948545,-1.19393145442058,1.05139720936667,0.000850664824284169,-0.0041825696825975,0,1.7,-0.870122621237046,-0.43682498339165,-2.02361677748226,-0.131217716137727,0.0377869062109016,0.0300756357499379
0.572764993722086,0.137363108625862,0.304629440907069,0.625969961473653,0.602894373127963,-0.26840881056281,0.32226490284771,-0.221272566223549,11.3938280108105,-3.50978693167208,-1.20998419026575,1.0795006930825,-0.00393088882171582,-0.0041807960718875,0,1.7,-0.915780013608719,-0.518233881396454,-2.05736677501983,-0.148768575622005,0.0376314302366268,0.0329370620925449
0.572766409156414,0.137354348482429,0.304619467998698,0.626097091404647,0.603032993446169,-0.268170064164334,0.322040485839392,-0.210232892375637,10.8570785477749,-3.5847021659215,-1.063217852513,1.04750782847383,-0.0265913592652733,-0.002690502256155,0,1.6,-0.86582806879131,-0.599327180206309,-1.98510296495733,-0.132949844293513,0.0378030968520357,0.0337343597195235
0.572771851457859,0.137353916477005,0.304600495547362,0.626277077257927,0.603203178795563,-0.267844044133084,0.321697523629815,-0.217855177750435,11.1318409537271,-3.40891778071517,-1.19414399464925,1.0537942498925,0.00041536130015499,-0.004030610248445,0,1.7,-1.01439674284683,-0.640127030954977,-1.98893468414375,-0.139613636353769,0.0384096633899616,0.0314857338540357
0.572779367501383,0.137352952212367,0.304582103420438,0.626399988718751,0.603344088277282,-0.26759888903922,0.321496083871715,-0.207181107649313,10.8568225304326,-3.583626540503,-1.06268913944583,1.047721751531,-0.02734038736676,-0.00290190589924667,0,1.7,-1.13907024795852,-0.657977365107902,-2.12905243474164,-0.149574981074605,0.037614049350141,0.0332800217042974
0.572784194365,0.137346487753724,0.304569071815145,0.62664766151947,0.603608273645867,-0.267114210172686,0.321064570234364,-0.206981987402313,10.8523605912945,-3.581729149819,-1.06272577246033,1.04624473651283,-0.0270399414003367,-0.00278026089072333,0,1.6,-1.02783747027655,-0.517925300238037,-2.14848271403382,-0.163116911922759,0.0365801704944677,0.0294965610627093
0.572785854521248,0.137338403865271,0.304563217490059,0.626719636355087,0.603669863825837,-0.266998449155517,0.320911305099743,-0.207114963068423,10.8476787641596,-3.57899475097567,-1.06183866262433,1.0453732113045,-0.0275223055855167,-0.00279386031131,0,1.7,-0.852492732500878,-0.510253432083149,-2.08579955330113,-0.159718930536661,0.0378896635258735,0.029298102138641
0.572790068708143,0.137334664535514,0.304550320670712,0.626848721692076,0.60381311475112,-0.26674799326921,0.320690520405864,-0.213662772245657,11.1217801719821,-3.39872713883767,-1.19401940206667,1.05070715248608,0.000405509583844987,-0.004507665894925,0,1.6,-0.817202191233108,-0.455057524501635,-2.07358794608003,-0.156708979972933,0.0369572508944132,0.028065470744719
0.572794281151169,0.137335815030067,0.304523461768757,0.627420687223753,0.604398352628457,-0.26565318892749,0.319691157107652,-0.214142817549684,11.1028866268699,-3.38083387613383,-1.189582830668,1.04532346526792,0.000826121307881669,-0.004197666980325,0,1.7,-0.97963020548207,-0.460739458820768,-2.13849527286995,-0.156135638549298,0.0376949075817172,0.0270526764152862
0.572890888904407,0.137413779921767,0.307561310105105,0.646132459082892,0.623564060988086,-0.227114900836971,0.286175077294807,-0.227807804303085,11.6433325213661,-3.52425531148925,-1.2350809444985,1.09234348038858,0.00154941125464166,-0.004296237789095,0,1.7,-0.998699374841969,0.208710728630535,-1.80725604534159,-0.190190690961743,0.0365973447348627,0.0254785262633527
0.571714662533721,0.136865313629862,0.328973679860421,0.655396965070187,0.631662258150611,-0.208752482379715,0.269974610435831,-0.225470097400688,11.175209007665,-3.43480517864075,-1.20829388002558,1.071506707867,0.000837003253335004,-0.004145552776755,0,1.7,-0.933390918381975,-0.347977740463706,-2.00750199411058,-0.176252464836276,0.0428165051656459,0.028698329708874
0.56767372523716,0.137884555816655,0.356774916004007,0.655020232930744,0.629438924272987,-0.213388591277854,0.274553767781921,-0.223618125918012,11.0818962906763,-3.57085978984917,-1.23080917497458,1.0744259218375,-0.000940783632400002,-0.0052621209994,0,1.7,-0.955669430360409,-0.592000734361303,-1.9593204685844,-0.147408049544566,0.0383204527099894,0.0325016863100078
0.561396148972264,0.136924282691607,0.384175586391617,0.658773765344171,0.631723931895154,-0.207909440986776,0.269228733848297,-0.218290003500311,10.9615137179644,-3.55505883296525,-1.21576853891217,1.06927866438983,-0.00933984449775833,-0.005054389126605,0,1.7,-0.821469551467623,-0.517573357400317,-1.99892157559663,-0.148929892240921,0.0400834918130636,0.0322070078416527
0.551920568993,0.135362798164007,0.411440531794212,0.658544103270531,0.630461786410998,-0.21164076906603,0.272720831261054,-0.209399646411608,10.696323138727,-3.46628745794483,-1.18952997724225,1.03141868611225,-0.0119730905317633,-0.003701544739305,0,1.7,-0.751102820849888,-0.536344032810753,-2.1346263466102,-0.140491582902512,0.0358131471629737,0.0330469181534856
0.539818363298693,0.1337508438292,0.437379952330805,0.65949473076033,0.630487055870079,-0.21235687971422,0.272718413941628,-0.212163485810412,10.4994048707188,-3.48413989543925,-1.20880245268333,1.058404749632,-0.00390089123197333,-0.00544489677995,0,1.7,-0.747615041076226,-0.542965710862741,-2.08304324277754,-0.145261160294966,0.0327488364846572,0.0290266382141477
0.524800610642202,0.132272030131038,0.462113439668926,0.657839460596431,0.627504708936902,-0.219148130747165,0.279184100678948,-0.214802815075272,10.3171155815324,-3.57591067552517,-1.24070429205833,1.091811820865,-0.00473369844264667,-0.005496859923025,0,1.7,-0.917241789169458,-0.569859256864966,-2.13479081009689,-0.15611728661177,0.0396025267300628,0.0294599941903572
0.507266912260495,0.129972189549021,0.485251445879243,0.656071868669454,0.625067619882321,-0.225463199025931,0.284559042096607,-0.222086795922674,10.091654118144,-3.73017576138292,-1.23250893751792,1.0664793054265,-0.0122411693135433,-0.0047161616384975,0,1.7,-1.0157722457712,-0.671649985333908,-2.11993697322446,-0.139691064880161,0.0461386734144286,0.03337238179498
0.487573333958229,0.127230427097164,0.506392641122002,0.655412424277982,0.623444844466452,-0.229226667202425,0.287867686126628,-0.209541365447862,9.20831604475767,-3.67634011109808,-1.20550204515433,1.02218966881425,-0.00907514368511083,-0.0047665352001675,0,1.7,-0.785427948065705,-0.449898230448855,-2.04918649401795,-0.157230971575518,0.0350101583800698,0.029021203821464
0.465901462300655,0.124183239964069,0.525430117707036,0.654430371135889,0.621578918205131,-0.233526960459233,0.291377388306236,-0.216754591276883,8.69990179042464,-3.76948711872092,-1.22539266049842,1.069987773895,-0.00228949344392498,-0.005013537593185,0,1.7,-0.869119362006174,-0.583939712845791,-2.06566972512076,-0.165556810167677,0.0313111129829444,0.0314690232300177
