##Task: 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##Average sampled at 10Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##Description: Wooden Cone Rolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##Duration: 78 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##Tracked Objects: Cone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##Date: 16/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##Time: 3:43 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##Temp: 22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##Humidity: 31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kinova Wrist,,,,,,,Joint Torques,,,,,,Finger Positions,,,Force Torque Sensor,,,,,,Cone,,,,,,,Cone_test01,,,,,,,Cone_test02,,,,,,,Cone_test03,,,,,,,Cone_test05,,,,,,,Cone_test06,,,,,,,Cone_test07,,,,,,,Cone_test09,,,,,,,Cone_test10,,,,,,,Cone_test11,,,,,,,Cone_test12,,,,,,,Cone_test13,,,,,,,Cone_test14,,,,,,,Cone_test15,,,,,,,Cone_test16,,,,,,,Cone_test17,,,,,,,Cone_test18,,,,,,,Cone_test19,,,,,,,Cone_test20,,,,,,,Cone_test21,,,,,,,Cone_test22,,,,,,,Cone_test23,,,,,,
x,y,z,w,x,y,z,J1,J2,J3,J4,J5,J6,F1,F2,F3,Fx,Fy,Fz,Mx,Mz,Mz,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z
-0.0037859168,0.0729694361,0.9335544605,-0.73252373,-0.0108768601,0.6805986558,0.008726319,-0.05027429,0.0262279864,-0.0440187014,-0.0171472121,0.0100497121,-0.0064938791,0,0,3.1363636364,-0.2525537195,-0.3606239769,-0.0192030851,-0.0025549587,0.0007400364,-0.0049646464,0.6095597738,5.29203424229667E-05,0.036362306,0.0333221779,0.0067998135,-0.8045881338,0.5928586088,0.5099732157,0.0016641148,0.0302345174,0.0818200641,0.0680205171,-0.8062156882,0.5819750428,0.5551502963,0.0008751166,0.0327295869,0.0446553709,0.0217521996,-0.8063526299,0.5893455488,0.6114387939,0.002027085,0.0361018749,-0.0045422175,-0.0139015849,-0.8113735677,0.5843449733,0.6113013733,0.0066125107,0.0355160347,-0.0946384315,-0.0878996718,-0.8097365313,0.572401926,0.613335553,0.0113268867,0.0349754639,-0.0150662645,-0.0121983367,-0.8113846702,0.5841910006,0.6114882874,0.0045492846,0.0350095108,-0.1270256011,-0.1269520321,-0.8003706663,0.5719741906,0.6118402527,0.0059121329,0.0352098812,-0.0685664807,-0.0697245815,-0.8070011062,0.5823970596,0.5568858032,0.0036859124,0.0320032876,-0.0628358216,-0.0756240316,-0.8050954886,0.5849392444,0.6121234253,0.0051131807,0.0351213692,-0.111042114,-0.1100280133,-0.8028649759,0.5753010653,0.6122023981,0.0038756683,0.0352114365,-0.0788826627,-0.0868763352,-0.8047001935,0.5819687504,0.5508363525,0.0035414146,0.0317375195,-0.103017389,-0.1073568602,-0.8025375357,0.5777503145,0.6119176208,0.0057645994,0.0351229389,-0.0437472563,-0.0439354379,-0.8086746259,0.5849796614,0.611110675,0.0014058511,0.0350842674,-0.1734497393,-0.1721144546,-0.7916563791,0.5599749816,0.611996991,0.0040390004,0.0351748043,-0.1117640169,-0.1143917482,-0.8015309142,0.5761697024,0.6121635243,0.0058712143,0.0350897023,-0.0940104238,-0.0888438799,-0.805612916,0.5781493187,0.6107932678,0.0064948237,0.035067355,-0.086451033,-0.0826580273,-0.8062077023,0.5794160942,0.6122145691,0.0058681961,0.0341597019,-0.1283055939,-0.1108731045,-0.8100596727,0.5612915071,0.5507443848,0.00719891,0.0306052444,-0.0896440516,-0.0669799509,-0.8167554599,0.5660283995,0.5509945251,0.0052884253,0.0316758514,-0.0509779691,-0.0476840416,-0.8090312676,0.5836059346,0.6113574163,0.0002724551,0.0351287866,-0.1842270704,-0.1847104361,-0.7885502694,0.5568939881,0.6125197266,0.0038534785,0.0352226776,-0.1017108861,-0.1076400519,-0.8016785808,0.5791199944
-0.0037878651,0.0729511294,0.9335526257,-0.7325262893,-0.0108387456,0.6805968683,0.0086982716,-0.0482174211,0.0241031659,-0.0411401322,-0.0184359902,0.011564669,-0.0055582664,0,0,3.1363636364,-0.2127004023,-0.4542727368,0.0359505498,-0.0018720387,0.0023069786,-0.001386707,0.4572935791,1.58104179427E-05,0.0271462498,0.0371873198,0.0103453077,-0.8054035062,0.5914687398,0.6119681341,0.0020079522,0.0362609305,0.080816559,0.0669812729,-0.8064901037,0.581855571,0.5551590576,0.0008660856,0.0327045285,0.0433618874,0.0204321258,-0.8064191733,0.5893983304,0.6114081482,0.0020450519,0.036121106,-0.0154111372,-0.0249847503,-0.8115222218,0.5835837067,0.6113235901,0.0064050211,0.0354305511,-0.0935164223,-0.0867543184,-0.8099360082,0.5724788464,0.6133370789,0.011281915,0.0349543865,-0.0142750494,-0.0114336783,-0.8113951272,0.5842118122,0.611487146,0.0045511108,0.0349765972,-0.1289805339,-0.1289422228,-0.8002226923,0.5712981426,0.6118419078,0.005950617,0.0352348962,-0.0694645606,-0.07064343,-0.8070155962,0.5821597788,0.5568474565,0.0036198223,0.0320477465,-0.0520324219,-0.064689467,-0.8063425445,0.585593375,0.6121174205,0.0050979534,0.0351204172,-0.1120063516,-0.1110031927,-0.8027371746,0.5751051181,0.5509826416,0.0035579203,0.0317185776,-0.0816366526,-0.0896524155,-0.8044607043,0.581498819,0.6120368597,0.0039507631,0.0352775269,-0.1041253528,-0.1084868955,-0.8024489708,0.5774635518,0.6119232239,0.0057397852,0.0351159168,-0.0442147601,-0.044404331,-0.8087777877,0.5847664495,0.611101507,0.0013859871,0.0350885579,-0.1731374295,-0.1717737079,-0.7918733961,0.559869403,0.61199599,0.0040530966,0.0351974117,-0.1130601657,-0.1157404077,-0.8014170471,0.5758057603,0.5565116688,0.0053451447,0.0319480164,-0.0939160538,-0.0887516554,-0.8056581281,0.5781158181,0.6107861511,0.006468334,0.0350676701,-0.0859845876,-0.0821520989,-0.806425135,0.5792548533,0.6122045011,0.0058642332,0.0342388264,-0.1301203667,-0.1127804611,-0.8093026566,0.5615856727,0.6119013794,0.0079575861,0.0340295692,-0.0889554581,-0.0662839772,-0.8174176922,0.5652624853,0.6122138949,0.0058735302,0.0351924504,-0.050782747,-0.0474724265,-0.8091502011,0.5834753066,0.5502319397,0.0002828267,0.0315927994,-0.1867896158,-0.1872284378,-0.7880349707,0.5559280857,0.6125209351,0.003881493,0.0351991413,-0.1021953261,-0.1081301943,-0.801686062,0.5789330138
-0.0037861382,0.0729489999,0.9335497076,-0.7325483049,-0.0108186877,0.6805737389,0.0086788784,-0.0483507464,0.0275851171,-0.0437481543,-0.0182802312,0.0122639792,-0.0078272825,0,0,2.8636363636,-0.2170826319,-0.4041033184,0.0514732634,-0.0018962581,0.0012792238,-0.0031648067,0.4572520752,3.36409008596225E-05,0.0271877499,0.0352577796,0.0085247322,-0.8051027584,0.59202514,0.6119684313,0.0019938994,0.0362648057,0.0794535137,0.065595172,-0.8066791033,0.5819392038,0.5495998901,0.0008494846,0.0323845016,0.0434522312,0.0204499616,-0.8067378145,0.588954838,0.6114534246,0.0020152898,0.0360811022,-0.006221112,-0.0155799769,-0.8113025748,0.584385741,0.6113191639,0.0063960245,0.0354512936,-0.0937082143,-0.0869738059,-0.8098874568,0.5724828687,0.613336337,0.0112853741,0.0349101493,-0.0140698661,-0.0111962672,-0.8114136308,0.5841956883,0.6114806763,0.00456538,0.034983366,-0.1284713601,-0.1284302174,-0.8003397239,0.571364258,0.55621071,0.0053930049,0.0320521594,-0.0697884369,-0.0709719512,-0.8070898214,0.581978158,0.5512951111,0.0035908995,0.0317188759,-0.0567380098,-0.0694887545,-0.8058789683,0.5852445641,0.5564694769,0.0047070005,0.0319361517,-0.1132284649,-0.1121890387,-0.8026087656,0.5748148429,0.6122075928,0.0038286829,0.0352173592,-0.0799645971,-0.0879849887,-0.8046816462,0.5816801125,0.5508233643,0.0035473049,0.0317449306,-0.1030849405,-0.1074164005,-0.8025952757,0.5776469816,0.6119074707,0.005770541,0.0350953969,-0.0451871971,-0.0454078113,-0.8086597574,0.5847782868,0.5555381636,0.0012290041,0.0319108946,-0.174519089,-0.1732019995,-0.7915717138,0.5594268289,0.6119879883,0.0040624564,0.0351786186,-0.1105053738,-0.1131457161,-0.8018421619,0.5762254391,0.5509293396,0.0052761454,0.0316171783,-0.0919338518,-0.0867312991,-0.8060008075,0.5782633889,0.6107692816,0.0063989743,0.0350762808,-0.0836568839,-0.0798398958,-0.8066999109,0.5795363411,0.5509877869,0.0052627219,0.0307861824,-0.1269095855,-0.1094374565,-0.8103139002,0.5615236267,0.6119665771,0.0079344792,0.033997897,-0.0853426768,-0.0628372995,-0.8164150457,0.5676570924,0.5509999939,0.0052667228,0.0315986938,-0.0508910659,-0.0475333147,-0.8093087778,0.5832409327,0.6113643677,0.0002941393,0.0350515282,-0.1856451833,-0.1861307372,-0.7883147737,0.5562832301,0.6125185602,0.0038775863,0.0352502108,-0.1048432596,-0.1107554637,-0.8012188669,0.5786099252
-0.0038044737,0.0729253293,0.9335473966,-0.7325552398,-0.0107975956,0.6805668328,0.0086613307,-0.0452208856,0.0243396008,-0.0398151082,-0.0154987358,0.0105667219,-0.0080289209,0,0,3,-0.3195925064,-0.4467885763,-0.0020216747,-0.0027953284,0.0023161153,-0.0022793843,0.5079647217,4.03821878135217E-05,0.0302996413,0.0330532138,0.0064713264,-0.8046799453,0.5927527248,0.6119668518,0.0019992262,0.036260144,0.0789906737,0.0650937037,-0.8068315074,0.5818472324,0.6106665095,0.0009515792,0.035981918,0.042483309,0.0194988144,-0.8067344063,0.5890624435,0.6114520399,0.0020168543,0.0360707902,-0.0061911765,-0.0155716175,-0.8113936614,0.5842598055,0.6113268066,0.0062717329,0.0354473942,-0.0924100959,-0.0856494388,-0.8100749513,0.5726282574,0.5575795676,0.0102355324,0.0317590127,-0.0142980346,-0.0114496101,-0.8114309983,0.5841611145,0.611490625,0.0045255412,0.0350068981,-0.128658415,-0.1286231266,-0.8002311528,0.5714308406,0.5562125688,0.0053711014,0.0320674553,-0.0703626097,-0.0715412723,-0.8070357126,0.5819143477,0.5568690629,0.0036230902,0.0320170257,-0.0546290426,-0.067383401,-0.8060874134,0.5854043277,0.5564708363,0.0046691906,0.031954448,-0.1125941553,-0.1116015198,-0.8027841947,0.5748088324,0.6122083352,0.003910443,0.035203469,-0.0813683245,-0.0893665976,-0.8046120348,0.5813710351,0.6120406677,0.0039129122,0.0352617882,-0.1039923808,-0.1083660752,-0.8025374383,0.5773872518,0.5507290466,0.0051862335,0.0316174088,-0.0456766526,-0.0458463947,-0.8086856135,0.5846702746,0.5499980042,0.0012458197,0.0316025211,-0.1738828446,-0.1725551808,-0.7917603932,0.5595578126,0.6119938232,0.0040725555,0.0351435799,-0.1124105383,-0.115079436,-0.8015480336,0.5758830994,0.6121448697,0.0058580915,0.0351545851,-0.091314099,-0.0861031045,-0.8060853547,0.5783376104,0.5497008057,0.0057673442,0.031581736,-0.0816494339,-0.0778373661,-0.8068122284,0.5799385679,0.6121980713,0.005876692,0.0342795776,-0.1314687605,-0.1141211273,-0.8092645895,0.5610553961,0.6119327942,0.007927601,0.0340100784,-0.0875462732,-0.0649260571,-0.8170705281,0.5661413333,0.6122204529,0.0058825146,0.0350749462,-0.051423853,-0.0480967083,-0.8092721556,0.5831988273,0.6113535989,0.0003257198,0.0350443538,-0.1859716115,-0.1864539314,-0.7882211704,0.5561985956,0.5512758057,0.0034324567,0.0317187553,-0.1018952688,-0.1078273717,-0.8016427249,0.5791023689
-0.0037998937,0.0729478988,0.9335429067,-0.7326317017,-0.0108411275,0.6804841137,0.0086388986,-0.032052546,-0.0679595185,0.0027237239,-0.0059129738,-0.0094495177,-0.0054079402,0,0,3.1818181818,-0.1872603275,-0.2242603383,-0.016684753,-0.0031260332,0.0033376487,-0.0047165747,0.5079643453,2.34603199836183E-05,0.0302481174,0.0335531609,0.0069686988,-0.8047162372,0.5926697227,0.6119698364,0.0019990718,0.0362392601,0.0787589813,0.0648795687,-0.8068379914,0.5818935642,0.5551551292,0.0008734572,0.032681237,0.0424514415,0.0194127494,-0.8068236139,0.5889453933,0.6114544733,0.002033187,0.036032178,-0.0064528861,-0.0158357269,-0.8113850784,0.5842617946,0.5557404508,0.0058846021,0.0322514229,-0.0938423774,-0.0870947738,-0.809869586,0.5724677827,0.552005719,0.0102009083,0.0314672001,-0.0145398477,-0.0116706899,-0.811306539,0.5843236155,0.61149599,0.0045844694,0.0349563969,-0.1288096932,-0.1287633474,-0.800345623,0.5712048206,0.5506581116,0.0053297372,0.031681134,-0.0709665906,-0.072158649,-0.8070107509,0.5817993815,0.6125312167,0.0040204604,0.0352889751,-0.0567599149,-0.0694969019,-0.805892723,0.5852225317,0.5564750311,0.0046316323,0.0318780757,-0.1123825917,-0.1113827377,-0.8028279894,0.5748315043,0.5509847412,0.0035084051,0.0317039314,-0.0803846449,-0.0883727562,-0.8047049308,0.5815312023,0.6120299988,0.0039183949,0.0353028488,-0.1040542788,-0.1084035415,-0.8024777907,0.5774519675,0.611896551,0.0057872628,0.0351420389,-0.0438569371,-0.0440130345,-0.808795829,0.5847980239,0.6111069114,0.0014015091,0.0351051157,-0.1742341917,-0.172929075,-0.7916616345,0.5594728214,0.6119839722,0.0040544187,0.0351882874,-0.1113514248,-0.1139934638,-0.8017874363,0.5759715769,0.556497431,0.0053168938,0.031967574,-0.0928022182,-0.0876387931,-0.8059226397,0.5780967817,0.6107696472,0.0064326745,0.0351302563,-0.081756842,-0.077970292,-0.8068408092,0.5798658129,0.6121825684,0.0059336031,0.0342978264,-0.1324155011,-0.1150684274,-0.8088872765,0.5611833623,0.61192052,0.00801228,0.0340196278,-0.0895701671,-0.0668873726,-0.8171116889,0.5655366942,0.6122191467,0.0058570548,0.0351432491,-0.052725415,-0.049380914,-0.8091584068,0.583133114,0.5502121033,0.0003232413,0.0315528519,-0.1867946679,-0.1872821902,-0.7879534294,0.5560238541,0.6125180298,0.0038391222,0.0352064304,-0.1029413084,-0.108903718,-0.8016523268,0.5787025265
-0.0014406662,0.0730067532,0.9335733794,-0.7330590289,-0.0137641013,0.6800001226,0.0059027897,0.0675420885,-0.699933968,0.3057189801,0.0671142577,-0.1207625425,-0.0013046121,0,0,3,-0.2284634915,-0.2875213661,-0.0992175692,0.0081105371,-0.0012335631,-0.0063298431,0.5079628398,3.01258680022633E-05,0.0302969666,0.0334963523,0.0069490392,-0.8046122257,0.5928143651,0.6119678589,0.0019880817,0.0362311497,0.0783432442,0.0644455079,-0.8069397915,0.5818567568,0.5551599343,0.0008841842,0.0326945509,0.0419500645,0.0189735236,-0.8066176612,0.5892776478,0.6114582703,0.0019995114,0.0360238823,-0.0068437902,-0.0162473646,-0.8113955341,0.5842315234,0.6113214247,0.0062548902,0.0354751756,-0.0920857593,-0.0853245596,-0.8100485044,0.5727664035,0.6133375799,0.0112814963,0.0349337852,-0.0146321407,-0.0117794526,-0.8113138247,0.5843090131,0.6114814342,0.0045581276,0.0350035962,-0.128992846,-0.1289469482,-0.8003782256,0.5710763751,0.6118360229,0.005979921,0.0352256901,-0.0698497514,-0.0709912084,-0.8070914597,0.5819661813,0.5513117737,0.0036081439,0.0317004498,-0.054910042,-0.067642938,-0.80602522,0.5854337408,0.5564814842,0.0046364245,0.031893751,-0.112452002,-0.1114709831,-0.8027873842,0.5748575328,0.6121959778,0.0038953871,0.0352272259,-0.0810179104,-0.0890488292,-0.8046408127,0.5814289008,0.6120336914,0.0039743535,0.0352768028,-0.1053081176,-0.109652878,-0.8023796452,0.5771250745,0.5507172729,0.0052018898,0.031616,-0.0454015822,-0.0455733937,-0.808751685,0.5846216505,0.5499967041,0.001273694,0.0316382072,-0.1751165756,-0.1737648057,-0.7914664495,0.5592144817,0.6119960205,0.0040595884,0.035134256,-0.1128652315,-0.1154999082,-0.8016237283,0.5756045595,0.5564987405,0.0053651436,0.0318892306,-0.093291124,-0.0880850642,-0.8060198538,0.5778146614,0.6107929016,0.0064759797,0.035072607,-0.0876811035,-0.0839228482,-0.8062720799,0.5789596816,0.6121906128,0.0059569299,0.0342776318,-0.1328855676,-0.1154931562,-0.8085880093,0.5614162342,0.6119541931,0.0079700135,0.03399492,-0.0884941979,-0.0658823051,-0.8165159981,0.5666832657,0.6122140447,0.0058043391,0.0351109005,-0.0510792671,-0.0477833211,-0.8092918021,0.5832276072,0.6113465465,0.0002906017,0.0351010812,-0.1862959596,-0.186822836,-0.7881657234,0.5560448147,0.6125160689,0.0038566253,0.0352475215,-0.1028675672,-0.1087609361,-0.8016115527,0.5787989643
0.0183979103,0.0735913639,0.9328475561,0.72983385,0.0356277385,-0.6825645295,0.0133745543,0.1590752212,-1.9284827194,0.8263417564,0.2091890841,-0.267242049,0.0306120865,0,0,2.8636363636,0.0746900883,-1.1773471082,-0.1092361387,0.1024425622,-0.0076280079,-0.000998404,0.5079701131,3.68742203961E-05,0.0302729314,0.033147223,0.0065877316,-0.8046281696,0.5928164743,0.6119725841,0.0020478683,0.0361773019,0.078255248,0.0643563541,-0.807050213,0.5817253042,0.5496005493,0.0008581434,0.0323731064,0.0424936362,0.0194728858,-0.8068518758,0.5889016455,0.5558408703,0.0018388269,0.0329132014,-0.0113268991,-0.020818568,-0.8114015445,0.5840084094,0.6113135099,0.0065502802,0.0354408764,-0.0947777214,-0.088044218,-0.8097662038,0.5723146813,0.5520036011,0.010179001,0.0314184723,-0.0137669453,-0.0108937577,-0.8114138981,0.5842082533,0.5503306396,0.0041547201,0.0314405502,-0.1287552286,-0.1286780353,-0.8004134441,0.5711412897,0.6118424239,0.0059428908,0.0352112631,-0.0714419226,-0.0726141566,-0.8070002987,0.5816990235,0.6125398132,0.0040066057,0.0352570721,-0.0518332093,-0.0645021647,-0.8064107641,0.5855377603,0.5564720015,0.0046863131,0.0319197374,-0.1115661784,-0.110525869,-0.8029743341,0.57495151,0.6122001465,0.0039002936,0.0352563484,-0.0801193722,-0.0881280994,-0.8047456298,0.5815486184,0.5508214478,0.0034900243,0.0317532326,-0.1033019283,-0.1076739476,-0.8027298671,0.5773731835,0.611908667,0.0058312984,0.0351835587,-0.0459526943,-0.0461033246,-0.8087652558,0.5845182584,0.6111147949,0.0014123214,0.0350831203,-0.1735960102,-0.1722283512,-0.7918651617,0.5595993083,0.6119980591,0.0041278812,0.0351362698,-0.1128817903,-0.1155118489,-0.8015797461,0.5756601643,0.612141864,0.0058027708,0.0352052689,-0.0915024092,-0.0861967306,-0.8062015878,0.5781318471,0.6108214111,0.0065589001,0.0350870659,-0.0930489953,-0.0892297762,-0.8056006325,0.578262529,0.612215332,0.0059357687,0.0341878536,-0.1305319515,-0.1131455606,-0.8092464899,0.5614976495,0.6119627014,0.0079549055,0.0339897396,-0.0875974995,-0.0650273193,-0.8165909576,0.5668133148,0.551002301,0.0053119805,0.0315679741,-0.0512009602,-0.0478887122,-0.8092571368,0.5832563926,0.5557617576,0.0003396283,0.0318682941,-0.1851669473,-0.1856497119,-0.7884825699,0.556365548,0.5568250067,0.0035772079,0.0320137079,-0.1017100087,-0.1076289871,-0.8018231557,0.5789220175
0.0614664261,0.0784942294,0.9284531268,0.7211029471,0.0820376186,-0.6861192888,0.0502064771,-0.008706869,0.8458024358,-0.4298768443,-0.0158374123,0.1937386502,0.0476123958,0,0,3.1363636364,0.1662768639,-1.5343064874,0.1968308534,0.0761033062,0.0261479796,0.0092259647,0.5079708455,3.63855785690333E-05,0.030284064,0.0327125201,0.0061621159,-0.8046525865,0.5928120565,0.5507592468,0.0018265862,0.0326547661,0.0785275048,0.0646139366,-0.806959434,0.5817859934,0.6106287354,0.0008932061,0.0361510937,0.0408694174,0.0177791266,-0.8070753551,0.5887639295,0.5558380127,0.0016599544,0.0328551018,-0.0063296499,-0.0157291075,-0.8112896627,0.5843985061,0.5557376986,0.0057458327,0.0323282384,-0.0928203324,-0.0860953334,-0.8098851963,0.5727634313,0.6133268738,0.0109932452,0.0349658833,-0.0142161921,-0.0113611086,-0.8113204263,0.5843183986,0.6114673018,0.0045834302,0.0350006464,-0.1275476397,-0.1274620087,-0.8006181675,0.5713979225,0.5562250755,0.0056097795,0.0319602713,-0.0705657113,-0.0717191239,-0.8070876673,0.5817957932,0.5569042136,0.0046848624,0.031998051,-0.0541820541,-0.0668841879,-0.80640488,0.5850657911,0.5509549316,0.0056808061,0.0316071365,-0.116213852,-0.1151734246,-0.8022972035,0.5740632545,0.6122238403,0.0041421462,0.0352650211,-0.0809205329,-0.0888344351,-0.8046767035,0.5814255871,0.6120310225,0.0039401016,0.035284205,-0.1047133504,-0.1090136427,-0.8024772204,0.57721872,0.5609672343,0.0060758199,0.0322359088,-0.0477478049,-0.0478657841,-0.8087308794,0.5842802227,0.6111262756,0.0017545377,0.0351853188,-0.1758839376,-0.1744889979,-0.7913098286,0.5589697534,0.6119976746,0.0042233543,0.0352548252,-0.1139071218,-0.11647108,-0.8014352023,0.5754661341,0.5509763428,0.0062081001,0.0316112843,-0.0964276946,-0.0911500383,-0.8056581705,0.5773285742,0.6108406311,0.0070328918,0.0351900452,-0.0905720561,-0.0867213218,-0.8059633614,0.5785319136,0.6122361877,0.006231634,0.0342872559,-0.130564157,-0.1130553638,-0.8093837225,0.5613104982,0.611885022,0.0081253353,0.0341070385,-0.0897546545,-0.0669701475,-0.8178962145,0.564362369,0.6122542175,0.0064442134,0.0351797314,-0.0547858318,-0.0514165724,-0.8089884359,0.5830030525,0.5502136597,0.0002094918,0.0316204662,-0.1861062655,-0.186468709,-0.788207143,0.5561684801,0.5512872253,0.0041124561,0.0317841331,-0.104281671,-0.1101156185,-0.8015095126,0.5784309682
0.1055231011,0.0880065653,0.9200949329,0.7110569937,0.1322380291,-0.6853658328,0.0847627905,-0.0853067576,2.2233388207,-1.1858557571,-0.1457454444,0.2856441242,-0.015959463,0,0,3.1363636364,0.2214708526,-0.6412240749,0.1143283292,-0.0129509643,0.0289853304,-0.0007159315,0.5079688619,-0.0001463919,0.0301297525,0.0347543116,0.0082529446,-0.804705017,0.5925992426,0.6119326233,0.0015686787,0.0360146793,0.0804074644,0.0666185714,-0.8070066941,0.581237302,0.6106205017,0.0004976694,0.0359426579,0.0443168068,0.0213890775,-0.8067011318,0.5889073033,0.5502719421,0.0019007698,0.032311816,-0.0069784774,-0.0162055546,-0.8116150845,0.5839260531,0.5501660217,0.0052134944,0.0317751621,-0.0900145659,-0.0831692996,-0.8103919223,0.572926852,0.613305957,0.010854606,0.0348472969,-0.0128379484,-0.0099309621,-0.8114948961,0.5841340572,0.5558605513,0.0039397572,0.0317411558,-0.1259049135,-0.1258137304,-0.8008889259,0.5717480095,0.5506951233,0.0064760681,0.0314483677,-0.0740910257,-0.0753940825,-0.8069017749,0.5811503918,0.6125992981,0.0049834381,0.0351980412,-0.0628721975,-0.0756544116,-0.8055160409,0.5843521238,0.6121645008,0.0060376839,0.035001064,-0.1164590579,-0.1154730509,-0.8023860153,0.5738291948,0.612276284,0.0051258407,0.0351016773,-0.0847899752,-0.0928838894,-0.8044559733,0.5805461483,0.5508963684,0.0047371541,0.0316687241,-0.10916574,-0.1135639275,-0.8019555163,0.5762407705,0.5507498657,0.0059526308,0.0315797333,-0.0476661483,-0.0478641386,-0.8088392172,0.5841370415,0.611185437,0.0024149408,0.0350432549,-0.1791103219,-0.177805898,-0.7906644648,0.5578120286,0.6120370056,0.0051599326,0.0351256916,-0.1165403664,-0.1192493092,-0.80120543,0.5746893111,0.6121932678,0.0065923018,0.0350993225,-0.098565933,-0.0933471252,-0.8054550758,0.5768996377,0.6108337646,0.0072493159,0.0350122612,-0.0906877941,-0.0867845008,-0.8060543159,0.5783775706,0.6122556519,0.0069020565,0.0341652672,-0.1348233437,-0.1174635053,-0.8085792916,0.5605573299,0.6119987244,0.009071943,0.0339117744,-0.0951185283,-0.0724842865,-0.8163484317,0.5650431239,0.6122649048,0.0065752706,0.0350892193,-0.0549697389,-0.0516633192,-0.8091287587,0.582769149,0.6113968933,0.0014119551,0.0350560402,-0.189938881,-0.1904367018,-0.7873118891,0.5547946227,0.6125689642,0.0048713375,0.0351641516,-0.1062252901,-0.1121929475,-0.8014920371,0.577701865
